,0
589,https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%A7%D8%AD%DB%8C_%D8%AA%D8%B1%D8%AC%D9%85%D9%87_%D9%86%D8%B4%D8%AF%D9%87
590,https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D9%88%D9%BE%D9%BE%D8%AA%DB%8C%D8%AF
591,https://fa.wikipedia.org/wiki/%D9%86%D9%88%DA%A9%D9%84%D8%A6%D8%A7%D8%B2_%D8%A7%D9%86%DA%AF%D8%B4%D8%AA_%D8%B1%D9%88%DB%8C
592,https://fa.wikipedia.org/wiki/%D9%86%D9%88%DA%A9%D9%84%D8%A6%D9%88%D8%AA%DB%8C%D8%AF
593,https://fa.wikipedia.org/wiki/%D9%86%D9%88%DA%A9%D9%84%D8%A6%D9%88%D8%B2%D9%88%D9%85
594,https://fa.wikipedia.org/wiki/%D9%86%DB%8C%DA%A9%D9%88%D8%AA%DB%8C%D9%86%E2%80%8C%D8%A2%D9%85%DB%8C%D8%AF_%D8%A2%D8%AF%D9%86%DB%8C%D9%86_%D8%AF%DB%8C%E2%80%8C%D9%86%D9%88%DA%A9%D9%84%D8%A6%D9%88%D8%AA%DB%8C%D8%AF
595,https://fa.wikipedia.org/wiki/%D9%88%D8%A7%DA%A9%D9%86%D8%B4_%D8%B2%D9%86%D8%AC%DB%8C%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C_%D9%BE%D9%84%DB%8C%D9%85%D8%B1%D8%A7%D8%B2
596,https://fa.wikipedia.org/wiki/%D9%88%D8%A7%DA%A9%D9%86%D8%B4_%D8%B2%D9%86%D8%AC%DB%8C%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C_%D9%BE%D9%84%DB%8C%D9%85%D8%B1%D8%A7%D8%B2_%D8%A8%DB%8C%E2%80%8C%D8%AF%D8%B1%D9%86%DA%AF
597,https://fa.wikipedia.org/wiki/%D9%88%D8%A7%DA%A9%D9%86%D8%B4_%D8%B2%D9%86%D8%AC%DB%8C%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C_%D9%BE%D9%84%DB%8C%D9%85%D8%B1%D8%A7%D8%B2_%D8%B1%D9%88%D9%86%D9%88%DB%8C%D8%B3%DB%8C_%D9%85%D8%B9%DA%A9%D9%88%D8%B3
598,https://fa.wikipedia.org/wiki/%D9%88%DA%A9%D8%AA%D9%88%D8%B1_(%D8%B2%DB%8C%D8%B3%D8%AA%E2%80%8C%D8%B4%D9%86%D8%A7%D8%B3%DB%8C_%D9%85%D9%88%D9%84%DA%A9%D9%88%D9%84%DB%8C)
599,https://fa.wikipedia.org/wiki/%D9%88%DA%A9%D8%AA%D9%88%D8%B1%D9%87%D8%A7_%D8%AF%D8%B1_%DA%98%D9%86%E2%80%8C%D8%AF%D8%B1%D9%85%D8%A7%D9%86%DB%8C
600,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%D8%B1%D8%A7%DB%8C%D8%B4_%D9%BE%D8%B3%D8%A7%D8%B1%D9%88%D9%86%D9%88%DB%8C%D8%B3%DB%8C
601,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%D8%B1%D9%88%D8%A6%DB%8C%D8%AF
602,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%D8%B1%D9%88%D8%B3_%DA%AF%DB%8C%D8%A7%D9%87%DB%8C
603,https://fa.wikipedia.org/wiki/%D9%87%D8%AF%D9%81%E2%80%8C%DA%AF%DB%8C%D8%B1%DB%8C_%DA%98%D9%86%DB%8C
604,https://fa.wikipedia.org/wiki/%D9%87%D9%85%D8%A7%D9%86%D9%86%D8%AF%D8%B3%D8%A7%D8%B2%DB%8C_%D8%AF%DB%8C%E2%80%8C%D8%A7%D9%86%E2%80%8C%D8%A7%DB%8C
605,https://fa.wikipedia.org/wiki/%D9%87%D9%85%D8%AA%D8%A7%D8%B3%D8%A7%D8%B2%DB%8C_%D9%85%D9%88%D9%84%DA%A9%D9%88%D9%84%DB%8C
606,https://fa.wikipedia.org/wiki/%D9%87%D9%85%E2%80%8C%DA%98%D9%86%DB%8C
607,https://fa.wikipedia.org/wiki/%D9%87%D9%85%E2%80%8C%DB%8C%D9%88%D8%BA%DB%8C_%D8%A8%D8%A7%DA%A9%D8%AA%D8%B1%DB%8C%D8%A7%DB%8C%DB%8C
608,https://fa.wikipedia.org/wiki/EIF2
